crop_id,split,source_tile,has_nir,nodata_flagged,nodata_fraction,has_valid_roads,road_density,density_too_sparse,density_too_dense,in_blocklist,exclusion_reasons
m_4209360_sw_15_2009_crop_0043,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001591,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0044,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0045,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0046,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0049,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0053,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001961,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0054,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0055,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0056,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0057,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0058,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0059,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0067,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0068,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0070,train,m_4209360_sw_15_2009,True,False,0.0,True,0.00098,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0071,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0072,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0073,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0076,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0082,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000637,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0083,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0084,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0085,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0086,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0087,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0090,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0097,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0101,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0104,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0124,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000317,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0125,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0126,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0127,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001568,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0146,train,m_4209360_sw_15_2009,True,False,0.0,True,0.00103,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0160,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0166,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0167,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001987,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0173,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0174,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000561,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0178,train,m_4209360_sw_15_2009,True,False,0.0,True,0.00071,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0179,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000454,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0181,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001247,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0186,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0187,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0188,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000221,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0189,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0190,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000664,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0193,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000835,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0195,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000275,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0200,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0201,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0226,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000252,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0228,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000587,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0229,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0234,train,m_4209360_sw_15_2009,True,False,0.0,True,0.000309,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0235,train,m_4209360_sw_15_2009,True,False,0.0,True,8e-06,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0236,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0237,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0238,train,m_4209360_sw_15_2009,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
m_4209360_sw_15_2009_crop_0240,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
m_4209360_sw_15_2009_crop_0241,train,m_4209360_sw_15_2009,True,False,0.0,True,0.001953,True,False,False,density_sparse
mcalmont_sw_b_crop_0008,train,mcalmont_sw_b,False,False,0.0004,True,0.001751,True,False,False,density_sparse
mcalmont_sw_b_crop_0009,train,mcalmont_sw_b,False,False,0.0005,False,0.0,True,False,False,no_valid_roads|density_sparse
mcalmont_sw_b_crop_0013,train,mcalmont_sw_b,False,False,0.0,True,0.000847,True,False,False,density_sparse
mcalmont_sw_b_crop_0014,train,mcalmont_sw_b,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mcalmont_sw_b_crop_0015,train,mcalmont_sw_b,False,False,0.0,True,0.000305,True,False,False,density_sparse
mcalmont_sw_b_crop_0019,train,mcalmont_sw_b,False,False,0.0,True,0.001049,True,False,False,density_sparse
mcalmont_sw_b_crop_0040,train,mcalmont_sw_b,False,False,0.0001,True,0.001827,True,False,False,density_sparse
mcalmont_sw_b_crop_0045,train,mcalmont_sw_b,False,False,0.0001,True,8.4e-05,True,False,False,density_sparse
mcalmont_sw_b_crop_0046,train,mcalmont_sw_b,False,False,0.0,True,0.001343,True,False,False,density_sparse
mcn_05c25_crop_0007,train,mcn_05c25,False,False,0.0004,True,0.001934,True,False,False,density_sparse
mcn_13c24_crop_0008,train,mcn_13c24,False,False,0.0,True,0.000191,True,False,False,density_sparse
mgm_20c28_crop_0001,train,mgm_20c28,False,False,0.011,True,0.000423,True,False,False,density_sparse
mgm_20c28_crop_0005,train,mgm_20c28,False,False,0.0203,True,0.000957,True,False,False,density_sparse
middlesexcounty_r31c16_crop_0061,train,middlesexcounty_r31c16,False,False,0.0018,True,0.00098,True,False,False,density_sparse
middlesexcounty_r31c16_crop_0064,train,middlesexcounty_r31c16,False,False,0.0007,True,0.001152,True,False,False,density_sparse
middlesexcounty_r31c16_crop_0069,train,middlesexcounty_r31c16,False,False,0.0002,True,0.000729,True,False,False,density_sparse
middlesexcounty_r31c16_crop_0078,train,middlesexcounty_r31c16,False,False,0.0005,True,0.001526,True,False,False,density_sparse
minr09c07_crop_0017,train,minr09c07,False,False,0.0,True,0.000378,True,False,False,density_sparse
minr09c07_crop_0032,train,minr09c07,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
minr09c07_crop_0076,train,minr09c07,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
minr09c07_crop_0077,train,minr09c07,False,False,0.0001,False,0.0,True,False,False,no_valid_roads|density_sparse
minr09c07_crop_0091,train,minr09c07,False,False,0.0,True,0.001953,True,False,False,density_sparse
minr09c07_crop_0119,train,minr09c07,False,False,0.0,True,2.7e-05,True,False,False,density_sparse
mob_16c44_crop_0002,train,mob_16c44,False,False,0.0059,True,0.001923,True,False,False,density_sparse
mob_16c44_crop_0007,train,mob_16c44,False,False,0.0041,True,0.000538,True,False,False,density_sparse
mob_21c40_crop_0000,train,mob_21c40,False,False,0.0267,True,0.000931,True,False,False,density_sparse
mob_21c40_crop_0001,train,mob_21c40,False,False,0.0092,True,0.001556,True,False,False,density_sparse
mob_21c40_crop_0005,train,mob_21c40,False,False,0.0001,True,0.000847,True,False,False,density_sparse
mob_21c40_crop_0006,train,mob_21c40,False,False,0.0007,True,0.001858,True,False,False,density_sparse
mob_21c40_crop_0008,train,mob_21c40,False,False,0.0001,True,0.000492,True,False,False,density_sparse
msp_r29c36_crop_0006,train,msp_r29c36,False,False,0.0006,True,0.001198,True,False,False,density_sparse
msp_r32c26_crop_0000,train,msp_r32c26,False,False,0.001,True,0.001827,True,False,False,density_sparse
msp_r32c26_crop_0001,train,msp_r32c26,False,False,0.0035,False,0.0,True,False,False,no_valid_roads|density_sparse
msp_r42c60_crop_0006,train,msp_r42c60,False,False,0.0001,True,0.001286,True,False,False,density_sparse
msp_r46c53_crop_0003,train,msp_r46c53,False,False,0.0111,True,0.001488,True,False,False,density_sparse
mt_3380_1470_crop_0000,train,mt_3380_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3380_1470_crop_0001,train,mt_3380_1470,True,False,0.0,True,0.000214,True,False,False,density_sparse
mt_3380_1470_crop_0002,train,mt_3380_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3380_1470_crop_0003,train,mt_3380_1470,True,False,0.0,True,0.0,True,False,False,density_sparse
mt_3380_1470_crop_0004,train,mt_3380_1470,True,False,0.0,True,0.001583,True,False,False,density_sparse
mt_3380_1470_crop_0013,train,mt_3380_1470,True,False,0.0,True,0.00132,True,False,False,density_sparse
mt_3380_1470_crop_0016,train,mt_3380_1470,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3380_1470_crop_0017,train,mt_3380_1470,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3380_1470_crop_0023,train,mt_3380_1470,True,False,0.0,True,0.001698,True,False,False,density_sparse
mt_3380_1470_crop_0025,train,mt_3380_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1470_crop_0000,train,mt_3390_1470,True,False,0.0545,True,0.001091,True,False,False,density_sparse
mt_3390_1470_crop_0012,train,mt_3390_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1470_crop_0032,train,mt_3390_1470,True,False,0.0,True,2.3e-05,True,False,False,density_sparse
mt_3390_1470_crop_0033,train,mt_3390_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1470_crop_0034,train,mt_3390_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1470_crop_0035,train,mt_3390_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1470_crop_0036,train,mt_3390_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1480_crop_0001,train,mt_3390_1480,True,False,0.0001,True,9.9e-05,True,False,False,density_sparse
mt_3390_1480_crop_0007,train,mt_3390_1480,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3390_1480_crop_0008,train,mt_3390_1480,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3390_1480_crop_0020,train,mt_3390_1480,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3390_1480_crop_0021,train,mt_3390_1480,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3390_1490_crop_0000,train,mt_3390_1490,True,True,1.0,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0001,train,mt_3390_1490,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0002,train,mt_3390_1490,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0003,train,mt_3390_1490,True,True,1.0,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0004,train,mt_3390_1490,True,True,1.0,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0005,train,mt_3390_1490,True,True,0.9538,True,0.000771,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0006,train,mt_3390_1490,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0007,train,mt_3390_1490,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0008,train,mt_3390_1490,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0009,train,mt_3390_1490,True,True,1.0,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0010,train,mt_3390_1490,True,True,0.9919,True,0.0,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0011,train,mt_3390_1490,True,True,0.6734,True,0.001175,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0012,train,mt_3390_1490,True,True,0.8018,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0013,train,mt_3390_1490,True,True,0.8946,True,0.000118,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0014,train,mt_3390_1490,True,True,0.9785,True,0.000118,True,False,False,nodata|density_sparse
mt_3390_1490_crop_0015,train,mt_3390_1490,True,True,0.9268,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0016,train,mt_3390_1490,True,True,0.4566,False,0.0,True,False,False,nodata|no_valid_roads|density_sparse
mt_3390_1490_crop_0018,train,mt_3390_1490,True,False,0.016,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1490_crop_0019,train,mt_3390_1490,True,False,0.0957,True,0.001678,True,False,False,density_sparse
mt_3390_1490_crop_0020,train,mt_3390_1490,True,False,0.1883,True,0.001682,True,False,False,density_sparse
mt_3390_1490_crop_0021,train,mt_3390_1490,True,False,0.1641,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3390_1490_crop_0022,train,mt_3390_1490,True,False,0.0003,True,0.000607,True,False,False,density_sparse
mt_3390_1490_crop_0024,train,mt_3390_1490,True,False,0.0,True,0.000614,True,False,False,density_sparse
mt_3390_1490_crop_0025,train,mt_3390_1490,True,False,0.0,True,0.001358,True,False,False,density_sparse
mt_3390_1490_crop_0027,train,mt_3390_1490,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3390_1490_crop_0030,train,mt_3390_1490,True,False,0.0366,True,0.001087,True,False,False,density_sparse
mt_3390_1490_crop_0032,train,mt_3390_1490,True,False,0.0,True,4.6e-05,True,False,False,density_sparse
mt_3390_1490_crop_0034,train,mt_3390_1490,True,False,0.0,True,0.000664,True,False,False,density_sparse
mt_3390_1490_crop_0035,train,mt_3390_1490,True,False,0.0,True,0.000198,True,False,False,density_sparse
mt_3400_1470_crop_0004,train,mt_3400_1470,True,False,0.0,True,0.000874,True,False,False,density_sparse
mt_3400_1470_crop_0005,train,mt_3400_1470,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3400_1470_crop_0011,train,mt_3400_1470,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3400_1470_crop_0031,train,mt_3400_1470,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3400_1470_crop_0032,train,mt_3400_1470,True,False,0.0,True,0.001122,True,False,False,density_sparse
mt_3400_1470_crop_0035,train,mt_3400_1470,True,False,0.0,True,0.001274,True,False,False,density_sparse
mt_3400_1480_crop_0004,train,mt_3400_1480,True,False,0.0,True,0.000546,True,False,False,density_sparse
mt_3400_1480_crop_0005,train,mt_3400_1480,True,False,0.0,True,0.00103,True,False,False,density_sparse
mt_3400_1480_crop_0009,train,mt_3400_1480,True,False,0.0001,True,0.001953,True,False,False,density_sparse
mt_3400_1480_crop_0010,train,mt_3400_1480,True,False,0.0,True,0.001385,True,False,False,density_sparse
mt_3400_1480_crop_0015,train,mt_3400_1480,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
mt_3400_1480_crop_0016,train,mt_3400_1480,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3400_1480_crop_0019,train,mt_3400_1480,True,False,0.0,True,0.001953,True,False,False,density_sparse
mt_3400_1480_crop_0025,train,mt_3400_1480,True,False,0.0,True,0.001797,True,False,False,density_sparse
mt_3400_1480_crop_0026,train,mt_3400_1480,True,False,0.0,True,0.001217,True,False,False,density_sparse
myr_40c095_crop_0000,train,myr_40c095,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_40c095_crop_0001,train,myr_40c095,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_40c095_crop_0002,train,myr_40c095,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_40c095_crop_0003,train,myr_40c095,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_40c095_crop_0004,train,myr_40c095,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_41c096_crop_0002,train,myr_41c096,False,False,0.0,True,0.000931,True,False,False,density_sparse
myr_54c048_crop_0004,train,myr_54c048,False,False,0.0,True,0.000282,True,False,False,density_sparse
myr_60c043_crop_0002,train,myr_60c043,False,False,0.0,True,0.000343,True,False,False,density_sparse
myr_60c043_crop_0005,train,myr_60c043,False,False,0.0,True,0.0014,True,False,False,density_sparse
myr_60c044_crop_0000,train,myr_60c044,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_60c044_crop_0001,train,myr_60c044,False,False,0.0,True,0.001434,True,False,False,density_sparse
myr_60c044_crop_0003,train,myr_60c044,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_60c044_crop_0004,train,myr_60c044,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
myr_60c044_crop_0006,train,myr_60c044,False,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n1955390_crop_0006,train,n1955390,True,False,0.0146,True,0.001633,True,False,False,density_sparse
n1960420_crop_0000,train,n1960420,True,False,0.0495,True,0.00111,True,False,False,density_sparse
n1960420_crop_0001,train,n1960420,True,False,0.021,False,0.0,True,False,False,no_valid_roads|density_sparse
n1960420_crop_0002,train,n1960420,True,False,0.0349,True,0.001129,True,False,False,density_sparse
n1960420_crop_0004,train,n1960420,True,False,0.0,True,0.000114,True,False,False,density_sparse
n1960420_crop_0005,train,n1960420,True,False,0.0,True,0.001129,True,False,False,density_sparse
n1960420_crop_0006,train,n1960420,True,False,0.0149,True,0.001381,True,False,False,density_sparse
n1960420_crop_0007,train,n1960420,True,False,0.0,True,0.001949,True,False,False,density_sparse
n2195645_crop_0003,train,n2195645,True,False,0.0285,True,0.001976,True,False,False,density_sparse
n2195645_crop_0004,train,n2195645,True,False,0.0,True,0.0009,True,False,False,density_sparse
n2195645_crop_0007,train,n2195645,True,False,0.0,True,0.000957,True,False,False,density_sparse
n2195645_crop_0008,train,n2195645,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n2200640_crop_0003,train,n2200640,True,False,0.0287,True,0.000835,True,False,False,density_sparse
n2200640_crop_0006,train,n2200640,True,False,0.0149,True,0.001354,True,False,False,density_sparse
n2210485_crop_0002,train,n2210485,True,False,0.0349,True,0.000618,True,False,False,density_sparse
n2210495_crop_0001,train,n2210495,True,False,0.0209,True,0.000523,True,False,False,density_sparse
n2210495_crop_0002,train,n2210495,True,False,0.0349,True,0.001125,True,False,False,density_sparse
n2210495_crop_0004,train,n2210495,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n2220480_crop_0000,train,n2220480,True,False,0.0496,True,0.000992,True,False,False,density_sparse
n2220480_crop_0001,train,n2220480,True,False,0.0211,True,0.001915,True,False,False,density_sparse
n2220480_crop_0002,train,n2220480,True,False,0.0348,True,0.000652,True,False,False,density_sparse
n2220555_crop_0000,train,n2220555,True,False,0.0496,True,0.00177,True,False,False,density_sparse
n2220555_crop_0001,train,n2220555,True,False,0.0213,True,0.001892,True,False,False,density_sparse
n2220555_crop_0003,train,n2220555,True,False,0.0286,True,0.000637,True,False,False,density_sparse
n2220555_crop_0008,train,n2220555,True,False,0.0,True,0.001347,True,False,False,density_sparse
n2225550_crop_0000,train,n2225550,True,False,0.0494,True,0.000652,True,False,False,density_sparse
n2225550_crop_0003,train,n2225550,True,False,0.0,True,0.001335,True,False,False,density_sparse
n2225550_crop_0005,train,n2225550,True,False,0.0,True,0.001953,True,False,False,density_sparse
n2225550_crop_0006,train,n2225550,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n2235575_crop_0000,train,n2235575,True,False,0.0496,True,0.001858,True,False,False,density_sparse
n2235575_crop_0001,train,n2235575,True,False,0.0212,True,0.001183,True,False,False,density_sparse
n2235575_crop_0002,train,n2235575,True,False,0.0351,True,0.001888,True,False,False,density_sparse
n2235575_crop_0003,train,n2235575,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n2235575_crop_0004,train,n2235575,True,False,0.0,True,0.001953,True,False,False,density_sparse
n2235575_crop_0005,train,n2235575,True,False,0.0147,True,0.001923,True,False,False,density_sparse
n2235575_crop_0006,train,n2235575,True,False,0.0,True,0.001953,True,False,False,density_sparse
n2235575_crop_0007,train,n2235575,True,False,0.0,True,0.001671,True,False,False,density_sparse
n2235580_crop_0000,train,n2235580,True,False,0.0494,True,0.000298,True,False,False,density_sparse
n2235580_crop_0002,train,n2235580,True,False,0.035,True,0.001427,True,False,False,density_sparse
n2235580_crop_0003,train,n2235580,True,False,0.0285,True,0.001896,True,False,False,density_sparse
n2235580_crop_0005,train,n2235580,True,False,0.0,True,0.001953,True,False,False,density_sparse
n2240385_crop_0002,train,n2240385,True,False,0.0348,True,0.001446,True,False,False,density_sparse
n2240385_crop_0008,train,n2240385,True,False,0.0,True,0.000999,True,False,False,density_sparse
n2265530_crop_0000,train,n2265530,True,False,0.0495,True,0.001289,True,False,False,density_sparse
n2265530_crop_0002,train,n2265530,True,False,0.035,True,0.000416,True,False,False,density_sparse
n2265530_crop_0003,train,n2265530,True,False,0.0285,True,0.00127,True,False,False,density_sparse
n2265530_crop_0004,train,n2265530,True,False,0.0,True,0.001953,True,False,False,density_sparse
n2265530_crop_0006,train,n2265530,True,False,0.0147,True,0.000351,True,False,False,density_sparse
n2e221_crop_0003,train,n2e221,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n2e221_crop_0006,train,n2e221,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n5e273_crop_0003,train,n5e273,True,False,0.0001,True,0.001953,True,False,False,density_sparse
n5e273_crop_0004,train,n5e273,True,False,0.0,True,0.001141,True,False,False,density_sparse
n5e273_crop_0005,train,n5e273,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n5e273_crop_0006,train,n5e273,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n5e273_crop_0007,train,n5e273,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n5e275_crop_0003,train,n5e275,True,False,0.002,True,0.000626,True,False,False,density_sparse
n6w149_crop_0000,train,n6w149,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n6w149_crop_0001,train,n6w149,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n6w149_crop_0003,train,n6w149,True,False,0.0,True,0.001881,True,False,False,density_sparse
n6w149_crop_0004,train,n6w149,True,False,0.0,True,0.00032,True,False,False,density_sparse
n6w149_crop_0006,train,n6w149,True,False,0.0,True,0.000679,True,False,False,density_sparse
n6w149_crop_0007,train,n6w149,True,False,0.0,True,0.001953,True,False,False,density_sparse
n6w149_crop_0008,train,n6w149,True,False,0.0,True,0.001133,True,False,False,density_sparse
n6w159_crop_0000,train,n6w159,True,False,0.0,True,0.001953,True,False,False,density_sparse
n6w159_crop_0001,train,n6w159,True,False,0.0,True,0.001953,True,False,False,density_sparse
n6w159_crop_0003,train,n6w159,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n6w159_crop_0004,train,n6w159,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n6w159_crop_0005,train,n6w159,True,False,0.0,True,0.001953,True,False,False,density_sparse
n6w189_crop_0000,train,n6w189,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n6w189_crop_0001,train,n6w189,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
n6w189_crop_0002,train,n6w189,True,False,0.0,False,0.0,True,False,False,no_valid_roads|density_sparse
nd_s_1890_0410_crop_0000,train,nd_s_1890_0410,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
nd_s_1890_0410_crop_0001,train,nd_s_1890_0410,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
nd_s_1890_0410_crop_0002,train,nd_s_1890_0410,True,True,1.0,True,0.0,True,False,False,nodata|density_sparse
